State,Year,Quarter,Pincodes,Transcation_Count,Transcation_Amount
manipur,2019,4,795001,41607,123799617.86394042
manipur,2019,4,795002,19150,43657709.80721581
manipur,2019,4,795133,16045,32936174.803068608
manipur,2019,4,795138,14997,36046485.762527086
manipur,2019,4,795107,14246,38601354.81514808
manipur,2019,4,795148,13841,28618093.637119994
manipur,2019,4,795149,12308,32634117.40836089
manipur,2019,4,795103,12270,28917720.973230727
manipur,2019,4,795010,10612,24985787.00335359
manipur,2020,1,795004,387305,1585768079.294744
manipur,2020,1,795001,29338,71746308.31074907
manipur,2020,1,795002,23472,49969749.15235273
manipur,2020,1,795133,19760,39998266.40328973
manipur,2020,1,795138,18804,45574900.73661077
manipur,2020,1,795003,18491,62464386.41518304
manipur,2020,1,795148,16024,34279598.47380114
manipur,2020,1,795107,15648,36913496.96682216
manipur,2020,1,795103,15607,35641602.94164023
manipur,2020,1,795149,14785,35928977.22083622
manipur,2020,2,795004,434372,1785185559.4248211
manipur,2020,2,795133,37798,78140997.53542186
manipur,2020,2,795138,30249,75820288.94663924
manipur,2020,2,795001,30163,64637545.78666336
manipur,2020,2,795002,28649,64115117.27000809
manipur,2020,2,795103,26957,48348962.68931339
manipur,2020,2,795148,26952,63698749.748529874
manipur,2020,2,795149,25348,54447797.892471895
manipur,2020,2,795128,22004,60475365.348625734
manipur,2020,2,795010,21593,40070674.34978539
manipur,2020,3,795004,668121,2783564813.2543106
manipur,2020,3,795133,39633,91377856.61182675
manipur,2020,3,795001,37763,100794824.11540367
manipur,2020,3,795138,37003,90478654.05794755
manipur,2020,3,795002,32589,85557701.29399624
manipur,2020,3,795103,30393,65449502.81618789
manipur,2020,3,795148,29878,73091134.6093145
manipur,2020,3,795128,29127,88214853.90578212
manipur,2020,3,795149,28473,67187829.42387846
manipur,2020,3,795010,24695,55104065.47168037
manipur,2020,4,795004,735821,2994638886.281819
manipur,2020,4,795001,50986,166310982.51326972
manipur,2020,4,795133,45765,129937731.4075594
manipur,2020,4,795138,41754,122532691.00344451
manipur,2020,4,795002,39018,113247697.0894908
manipur,2020,4,795148,35670,102124943.04454702
manipur,2020,4,795103,34654,90732237.57658619
manipur,2020,4,795128,32853,117549054.38800444
manipur,2020,4,795107,31876,92161645.01433721
manipur,2020,4,795149,30448,88653311.98252767
manipur,2021,1,795004,1557689,4521302248.497635
manipur,2021,1,795001,47326,162912662.9322396
manipur,2021,1,795002,39543,115764588.4730033
manipur,2021,1,795133,35007,128099048.48124702
manipur,2021,1,795138,34160,120845508.83923979
manipur,2021,1,795148,30444,95740714.71725169
manipur,2021,1,795107,29678,91689029.57496029
manipur,2021,1,795103,28626,88442534.4035099
manipur,2021,1,795128,28339,117955874.61714467
manipur,2021,1,795149,26145,92674945.95095426
manipur,2021,2,795004,2185030,5211049973.461837
manipur,2021,2,795001,46325,131734104.17665228
manipur,2021,2,795133,44948,144473238.27939054
manipur,2021,2,795138,42030,122133179.43891996
manipur,2021,2,795002,41066,111647241.34338762
manipur,2021,2,795128,38339,126121651.05222753
manipur,2021,2,795148,38043,110126803.80705282
manipur,2021,2,795103,35832,89128017.27387875
manipur,2021,2,795107,35141,106224479.64657478
manipur,2021,2,795149,28651,84575734.09783353
manipur,2021,3,795004,2823956,6823004582.206873
manipur,2021,3,795001,63235,207496231.94250196
manipur,2021,3,795133,53340,176697938.23382312
manipur,2021,3,795002,52916,166795951.33997193
manipur,2021,3,795138,51630,164039582.16495326
manipur,2021,3,795128,51217,179539018.97418427
manipur,2021,3,795148,47825,145269736.73353177
manipur,2021,3,795107,43620,131825035.77348277
manipur,2021,3,795103,42874,122545388.96263914
manipur,2021,3,795149,35644,122341897.59110552
manipur,2021,4,795004,3416235,8509771291.735897
manipur,2021,4,795001,80571,271500636.64166105
manipur,2021,4,795002,62748,205142971.6276666
manipur,2021,4,795133,60364,204797473.2713009
manipur,2021,4,795138,58879,187064825.8482265
manipur,2021,4,795128,54120,203958848.4487077
manipur,2021,4,795148,53342,150150678.49732533
manipur,2021,4,795107,49515,143644492.9049537
manipur,2021,4,795149,42501,148358606.67382938
manipur,2021,4,795103,41864,121139818.62556697
manipur,2022,1,795004,3869356,9537639096.801764
manipur,2022,1,795001,87098,289715782.8274056
manipur,2022,1,795002,69943,219152370.99107608
manipur,2022,1,795138,69278,217457160.92532128
manipur,2022,1,795148,67820,179456880.50273237
manipur,2022,1,795133,64420,222493009.00146547
manipur,2022,1,795128,58936,213716654.99928838
manipur,2022,1,795107,56033,164219914.71451503
manipur,2022,1,795149,50677,172077929.79922795
manipur,2022,1,795130,47315,138828052.68058753
manipur,2022,2,795004,4573299,10202669169.894806
manipur,2022,2,795001,103360,328026661.7391803
manipur,2022,2,795002,84068,250002708.08229852
manipur,2022,2,795148,80833,192486883.54512107
manipur,2022,2,795138,73873,222746775.51901352
manipur,2022,2,795133,68627,249690972.01648757
manipur,2022,2,795107,60583,167710615.43882588
manipur,2022,2,795130,56502,143292534.79744756
manipur,2022,2,795128,55970,193974478.11630017
manipur,2022,2,795149,50379,169332377.91341415
manipur,2022,3,795004,4302756,9730640425.077581
manipur,2022,3,795003,300051,680012369.5505146
manipur,2022,3,795001,159116,418419057.61361146
manipur,2022,3,795128,128345,335796943.4272088
manipur,2022,3,795103,115879,274869023.0314992
manipur,2022,3,795002,90949,263713677.7736685
manipur,2022,3,795148,86932,198139322.31495643
manipur,2022,3,795138,80059,227730675.68179005
manipur,2022,3,795133,68707,234564424.5141055
manipur,2022,3,795130,66313,154921111.1451959
manipur,2022,4,795004,4334975,9947583589.937637
manipur,2022,4,795103,206973,479899121.40219855
manipur,2022,4,795001,151452,395569197.44332534
manipur,2022,4,795138,127631,339597446.4884654
manipur,2022,4,795003,117634,289439627.9608227
manipur,2022,4,795002,106022,276026598.93112993
manipur,2022,4,795148,90628,222872265.42437696
manipur,2022,4,795129,77019,205922863.0067138
manipur,2022,4,795133,75053,243754919.0076188
manipur,2022,4,795130,68326,165211575.11124176
meghalaya,2018,1,793002,6326,6240111.071966832
meghalaya,2018,1,793001,5245,8652691.777738439
meghalaya,2018,1,793101,3563,4766271.01956466
meghalaya,2018,1,793210,3343,5290588.530271051
meghalaya,2018,1,794105,2197,2975311.228892166
meghalaya,2018,1,794001,1873,1540690.0262952226
meghalaya,2018,1,793151,1551,1429788.4230707106
meghalaya,2018,1,793004,1549,2521411.5242451695
meghalaya,2018,1,794101,1494,1672332.2139974874
meghalaya,2018,1,794104,1448,2307282.756329104
meghalaya,2018,2,793001,7159,14913054.71284224
meghalaya,2018,2,793002,6136,10310363.434112301
meghalaya,2018,2,793101,5129,7424696.232345499
meghalaya,2018,2,793210,4566,9791290.933769494
meghalaya,2018,2,794001,2982,4358257.116650416
meghalaya,2018,2,794105,2973,5665655.6102624
meghalaya,2018,2,793011,2765,4038235.733626153
meghalaya,2018,2,793022,2668,3708245.6682565995
meghalaya,2018,2,793004,2396,5164910.26275328
meghalaya,2018,2,794101,1990,3441094.526427978
meghalaya,2018,3,793002,11883,14458549.37949472
meghalaya,2018,3,793001,11765,25835260.860682037
meghalaya,2018,3,793210,7878,14188319.577151336
meghalaya,2018,3,793101,7087,13434015.058745537
meghalaya,2018,3,794105,4254,7160224.867681785
meghalaya,2018,3,793011,4002,10857672.011105126
meghalaya,2018,3,794101,3971,6539166.435811928
meghalaya,2018,3,794001,3734,6456455.718209652
meghalaya,2018,3,793004,3724,8621736.170358278
meghalaya,2018,3,793018,2921,3690909.015228115
meghalaya,2018,4,793001,15970,40796934.65361333
meghalaya,2018,4,793002,14358,28490192.391904294
meghalaya,2018,4,793210,10538,23552874.56895237
meghalaya,2018,4,794105,9404,14388348.377020527
meghalaya,2018,4,793101,9221,21905952.47002369
meghalaya,2018,4,793200,7828,6620807.6932651065
meghalaya,2018,4,794001,6102,11176948.683929984
meghalaya,2018,4,793011,5184,13068701.778593758
meghalaya,2018,4,794101,5179,10377005.137970414
meghalaya,2018,4,793004,4851,13033139.82141654
meghalaya,2019,1,793002,28260,47614066.46344929
meghalaya,2019,1,793001,20618,46460197.115998454
meghalaya,2019,1,793210,14958,28395154.112301648
meghalaya,2019,1,793101,14090,29092921.43792212
meghalaya,2019,1,794105,8432,16562926.603982098
meghalaya,2019,1,793200,7527,9756768.050656514
meghalaya,2019,1,793011,6472,12712694.051971633
meghalaya,2019,1,794001,6386,10540968.328886278
meghalaya,2019,1,793007,6077,13402205.496753056
meghalaya,2019,1,793004,5923,14086152.172613684
meghalaya,2019,2,793002,49250,90504986.2351276
meghalaya,2019,2,793001,22222,55877235.38842714
meghalaya,2019,2,793210,14510,28610121.083926223
meghalaya,2019,2,793101,13302,29851975.83860094
meghalaya,2019,2,794105,7819,17407836.41502534
meghalaya,2019,2,794001,7062,13833419.885263652
meghalaya,2019,2,793011,6978,14917142.694549624
meghalaya,2019,2,794101,6715,14757332.885197297
meghalaya,2019,2,793007,6190,16088134.955487823
meghalaya,2019,2,794104,6158,14243341.373156477
meghalaya,2019,3,793002,47462,111694863.89359623
meghalaya,2019,3,793001,31145,68316585.31334187
meghalaya,2019,3,793210,18397,33108395.850708216
meghalaya,2019,3,793101,17736,36297169.543067396
meghalaya,2019,3,794001,10853,19322241.79897889
meghalaya,2019,3,793011,10365,21827382.404884834
meghalaya,2019,3,794101,9799,22332798.39088451
meghalaya,2019,3,794105,9656,20429507.431409057
meghalaya,2019,3,793007,9022,21023651.244849797
meghalaya,2019,3,793004,7815,16618368.82972683
meghalaya,2019,4,793002,64202,141840260.03395098
meghalaya,2019,4,793001,41000,85894629.64508921
meghalaya,2019,4,793210,20905,37586960.52058244
meghalaya,2019,4,793101,20737,46083094.50099954
meghalaya,2019,4,793011,11705,23534585.17065487
meghalaya,2019,4,794001,11569,22619785.416373406
meghalaya,2019,4,794105,11417,25059701.6232675
meghalaya,2019,4,794101,10833,23317622.526411656
meghalaya,2019,4,793007,10180,20840088.265794054
meghalaya,2019,4,793103,9225,22415880.32574488
meghalaya,2020,1,793001,103312,285965673.368166
meghalaya,2020,1,793002,81054,223117575.85580918
meghalaya,2020,1,793101,24418,57033079.522833854
meghalaya,2020,1,793210,23907,47019739.757896245
meghalaya,2020,1,794105,14847,35002277.88050316
meghalaya,2020,1,794001,14318,22670338.287481435
meghalaya,2020,1,794101,13517,29171032.31273087
meghalaya,2020,1,793011,12926,26418953.01976515
meghalaya,2020,1,793007,11987,25544122.561595835
meghalaya,2020,1,794104,11922,24914660.28161904
meghalaya,2020,2,793001,82349,214418577.07837713
meghalaya,2020,2,793002,70788,193010397.5736631
meghalaya,2020,2,793210,28832,47657281.15130705
meghalaya,2020,2,794105,24842,56811190.41707551
meghalaya,2020,2,793101,24250,52144803.31830437
meghalaya,2020,2,794101,21478,34647259.56330724
meghalaya,2020,2,794104,21074,36943959.070846945
meghalaya,2020,2,794001,20774,28346124.393713795
meghalaya,2020,2,793011,19781,32336628.063805275
meghalaya,2020,2,793007,16882,33226515.235067822
meghalaya,2020,3,793001,64872,184743614.18398914
meghalaya,2020,3,793210,30783,57545869.04358561
meghalaya,2020,3,793101,27591,66215432.85843975
meghalaya,2020,3,793002,25567,60802742.83728131
meghalaya,2020,3,794001,25373,50664604.68429879
meghalaya,2020,3,794101,24905,53652092.51585677
meghalaya,2020,3,794105,22882,59399190.749371156
meghalaya,2020,3,793011,21592,43087330.898544274
meghalaya,2020,3,794104,21547,47873284.32086069
meghalaya,2020,3,793007,16753,38314852.83594275
meghalaya,2020,4,793001,83561,243804216.45795542
meghalaya,2020,4,793101,41902,122314911.77438098
meghalaya,2020,4,793210,39853,84641953.63804965
meghalaya,2020,4,793002,35148,90824743.2222091
meghalaya,2020,4,794104,30771,73373737.27993046
meghalaya,2020,4,794105,30734,86993928.46389738
meghalaya,2020,4,794101,29717,68562680.95453689
meghalaya,2020,4,794001,29667,72534395.9048683
meghalaya,2020,4,793011,26651,60635630.162373565
meghalaya,2020,4,793007,20922,52343345.73500208
meghalaya,2021,1,793001,135187,386470990.4137241
meghalaya,2021,1,793101,47550,142699873.1320424
meghalaya,2021,1,793210,43747,105030977.51266736
meghalaya,2021,1,794105,31553,109155457.59247932
meghalaya,2021,1,794104,30637,76541640.32672727
meghalaya,2021,1,793002,29718,85654930.73375626
meghalaya,2021,1,794101,24109,67301542.41078459
meghalaya,2021,1,794001,23620,60607668.94902579
meghalaya,2021,1,793011,22762,57330709.17315665
meghalaya,2021,1,793102,19946,46084786.68011867
meghalaya,2021,2,793001,165598,426313703.5332465
meghalaya,2021,2,793210,57026,115283268.97675651
meghalaya,2021,2,793101,48528,131101653.86562778
meghalaya,2021,2,794104,48384,107138411.28592521
meghalaya,2021,2,794105,43088,137176096.52537653
meghalaya,2021,2,793002,34320,92640341.41461834
meghalaya,2021,2,794001,27790,64440313.686985776
meghalaya,2021,2,794101,27136,65710918.68502261
meghalaya,2021,2,793011,27035,63624325.07532646
meghalaya,2021,2,793102,25533,52914945.54701148
meghalaya,2021,3,793001,207464,530904907.19687676
meghalaya,2021,3,793210,66079,138267841.6780718
meghalaya,2021,3,793101,65749,174667201.93216926
meghalaya,2021,3,794104,55480,120467614.248896
meghalaya,2021,3,794105,50251,166891324.2112767
meghalaya,2021,3,793002,43791,129825349.2269538
meghalaya,2021,3,794001,35755,91612880.48331752
meghalaya,2021,3,794101,33796,92968033.62205568
meghalaya,2021,3,793011,33163,80876112.08763698
meghalaya,2021,3,793102,30417,68272870.03577398
meghalaya,2021,4,793001,263013,690414224.1540794
meghalaya,2021,4,793101,117054,278722454.67128855
meghalaya,2021,4,793210,87932,196204865.70305175
meghalaya,2021,4,794104,73841,191081991.33937848
meghalaya,2021,4,794105,71698,231647775.42969656
meghalaya,2021,4,793002,54401,172263562.26607728
meghalaya,2021,4,794001,42891,119992937.25195585
meghalaya,2021,4,793011,39907,101569097.14043593
meghalaya,2021,4,793102,39688,91336742.4148151
meghalaya,2021,4,794101,38836,109403120.15315852
meghalaya,2022,1,793001,276853,725122188.6667871
meghalaya,2022,1,793101,146497,358732686.5953486
meghalaya,2022,1,793210,104592,258096527.61697102
meghalaya,2022,1,794105,100267,360153597.64748234
meghalaya,2022,1,794104,97389,281145669.1917542
meghalaya,2022,1,793002,59028,183373999.4729157
meghalaya,2022,1,793103,45968,104363058.89164466
meghalaya,2022,1,794001,45495,125397296.50787352
meghalaya,2022,1,794101,43770,115738929.50108132
meghalaya,2022,1,793200,43235,155876215.99820644
meghalaya,2022,2,793001,365755,881158453.6632786
meghalaya,2022,2,793101,188283,413900997.1286073
meghalaya,2022,2,794104,129378,347876781.549551
meghalaya,2022,2,793210,125897,276573197.76215565
meghalaya,2022,2,794105,111128,395124843.55686593
meghalaya,2022,2,793002,72475,209881832.54345322
meghalaya,2022,2,793103,61200,139890522.047889
meghalaya,2022,2,793102,59776,139320224.8381443
meghalaya,2022,2,793011,56579,145074946.25081885
meghalaya,2022,2,794101,54049,144392050.00393498
meghalaya,2022,3,793004,2175126,4365875115.728675
meghalaya,2022,3,793001,231014,516581059.4048492
meghalaya,2022,3,793101,209752,416173329.45838594
meghalaya,2022,3,794104,157661,361568000.294727
meghalaya,2022,3,793210,141889,306811770.34427714
meghalaya,2022,3,794105,123858,374425608.3455272
meghalaya,2022,3,794001,122514,272020236.67674184
meghalaya,2022,3,793002,85048,236293088.9800955
meghalaya,2022,3,793102,68397,146011581.2617112
meghalaya,2022,3,793103,63536,127365311.11931336
meghalaya,2022,4,793004,1577217,3214355276.3930554
meghalaya,2022,4,793101,239315,491850012.2470391
meghalaya,2022,4,793001,207191,453102783.46254146
meghalaya,2022,4,794104,204321,486310933.3391179
meghalaya,2022,4,794105,166376,506634254.3916323
meghalaya,2022,4,793210,155563,328805254.06872416
meghalaya,2022,4,794001,127431,284276960.4393997
meghalaya,2022,4,793002,85470,244536709.0324449
meghalaya,2022,4,793102,73640,157514222.49778008
meghalaya,2022,4,793103,68797,125896250.39991814
mizoram,2018,1,796005,3256,6634317.385850769
mizoram,2018,1,796009,2877,7236697.988713781
mizoram,2018,1,796017,2056,5352070.799754951
mizoram,2018,1,796012,1302,4164889.2163916314
mizoram,2018,1,796701,940,1301113.214363089
mizoram,2018,1,796014,822,1536171.3135555775
mizoram,2018,1,796101,710,972787.163547812
mizoram,2018,1,796181,516,1583806.8762105957
mizoram,2018,1,796772,486,213309.69406339346
mizoram,2018,1,796421,474,865716.128361678
mizoram,2018,2,796005,4417,14440855.066719865
mizoram,2018,2,796009,4288,12347576.630092543
mizoram,2018,2,796017,2817,6939733.0537002
mizoram,2018,2,796012,1815,7684010.820948958
mizoram,2018,2,796701,1514,3314677.281403262
mizoram,2018,2,796181,1037,3325848.572601281
mizoram,2018,2,796751,983,1649407.3004339086
mizoram,2018,2,796014,956,2289322.4681476573
mizoram,2018,2,796101,892,1776698.4047262408
mizoram,2018,2,796901,736,5049445.365797166
mizoram,2018,3,796009,6407,20793872.837517485
mizoram,2018,3,796005,6039,18735684.687868983
mizoram,2018,3,796017,3562,10885780.743589737
mizoram,2018,3,796012,2387,7270030.311964842
mizoram,2018,3,796701,2116,5451685.638387269
