State,Year,Quarter,Pincode,No_of_Regusers
manipur,2018,3,795130,2128
manipur,2018,3,795149,2114
manipur,2018,3,795148,2056
manipur,2018,4,795004,14342
manipur,2018,4,795001,5526
manipur,2018,4,795138,4221
manipur,2018,4,795133,3508
manipur,2018,4,795002,3077
manipur,2018,4,795103,2985
manipur,2018,4,795008,2877
manipur,2018,4,795148,2734
manipur,2018,4,795149,2679
manipur,2018,4,795010,2549
manipur,2019,1,795004,16916
manipur,2019,1,795001,6562
manipur,2019,1,795138,4947
manipur,2019,1,795133,4247
manipur,2019,1,795002,3738
manipur,2019,1,795103,3612
manipur,2019,1,795008,3437
manipur,2019,1,795148,3259
manipur,2019,1,795149,3182
manipur,2019,1,795010,3025
manipur,2019,2,795004,19706
manipur,2019,2,795001,7662
manipur,2019,2,795138,5616
manipur,2019,2,795133,4966
manipur,2019,2,795002,4424
manipur,2019,2,795103,4265
manipur,2019,2,795008,3990
manipur,2019,2,795148,3777
manipur,2019,2,795149,3589
manipur,2019,2,795010,3558
manipur,2019,3,795004,22710
manipur,2019,3,795001,8963
manipur,2019,3,795138,6388
manipur,2019,3,795133,5752
manipur,2019,3,795002,5070
manipur,2019,3,795103,5001
manipur,2019,3,795008,4684
manipur,2019,3,795148,4254
manipur,2019,3,795010,4102
manipur,2019,3,795149,3974
manipur,2019,4,795004,25471
manipur,2019,4,795001,10002
manipur,2019,4,795138,7206
manipur,2019,4,795133,6672
manipur,2019,4,795103,5745
manipur,2019,4,795002,5696
manipur,2019,4,795008,5365
manipur,2019,4,795148,4925
manipur,2019,4,795010,4709
manipur,2019,4,795149,4512
manipur,2020,1,795004,28400
manipur,2020,1,795001,11267
manipur,2020,1,795138,8206
manipur,2020,1,795133,7649
manipur,2020,1,795103,6635
manipur,2020,1,795002,6376
manipur,2020,1,795008,6066
manipur,2020,1,795148,5614
manipur,2020,1,795010,5397
manipur,2020,1,795149,5197
manipur,2020,2,795004,32442
manipur,2020,2,795001,13115
manipur,2020,2,795138,10076
manipur,2020,2,795133,9675
manipur,2020,2,795103,8426
manipur,2020,2,795002,7522
manipur,2020,2,795008,7283
manipur,2020,2,795148,6862
manipur,2020,2,795149,6744
manipur,2020,2,795010,6572
manipur,2020,3,795004,37728
manipur,2020,3,795001,15470
manipur,2020,3,795138,12056
manipur,2020,3,795133,11530
manipur,2020,3,795103,10017
manipur,2020,3,795002,8812
manipur,2020,3,795008,8766
manipur,2020,3,795148,8207
manipur,2020,3,795149,8206
manipur,2020,3,795010,8105
manipur,2020,4,795004,41917
manipur,2020,4,795001,17273
manipur,2020,4,795138,13264
manipur,2020,4,795133,12893
manipur,2020,4,795103,11106
manipur,2020,4,795008,9845
manipur,2020,4,795002,9803
manipur,2020,4,795148,9237
manipur,2020,4,795149,9058
manipur,2020,4,795010,9055
manipur,2021,1,795004,45367
manipur,2021,1,795001,18706
manipur,2021,1,795138,14339
manipur,2021,1,795133,13896
manipur,2021,1,795103,12018
manipur,2021,1,795008,10659
manipur,2021,1,795002,10577
manipur,2021,1,795148,10038
manipur,2021,1,795010,9835
manipur,2021,1,795149,9752
manipur,2021,2,795004,48527
manipur,2021,2,795001,19987
manipur,2021,2,795138,15383
manipur,2021,2,795133,14912
manipur,2021,2,795103,12882
manipur,2021,2,795008,11401
manipur,2021,2,795002,11348
manipur,2021,2,795148,10740
manipur,2021,2,795010,10542
manipur,2021,2,795149,10473
manipur,2021,3,795004,52013
manipur,2021,3,795001,21440
manipur,2021,3,795138,16512
manipur,2021,3,795133,16112
manipur,2021,3,795103,13914
manipur,2021,3,795008,12242
manipur,2021,3,795002,12236
manipur,2021,3,795148,11534
manipur,2021,3,795010,11378
manipur,2021,3,795149,11323
manipur,2021,4,795004,55504
manipur,2021,4,795001,22870
manipur,2021,4,795138,17655
manipur,2021,4,795133,17290
manipur,2021,4,795103,14898
manipur,2021,4,795002,13103
manipur,2021,4,795008,13084
manipur,2021,4,795148,12351
manipur,2021,4,795010,12210
manipur,2021,4,795149,12180
manipur,2022,1,795004,58698
manipur,2022,1,795001,24200
manipur,2022,1,795138,18698
manipur,2022,1,795133,18416
manipur,2022,1,795103,15858
manipur,2022,1,795002,13936
manipur,2022,1,795008,13884
manipur,2022,1,795148,13156
manipur,2022,1,795010,12970
manipur,2022,1,795149,12932
manipur,2022,2,795004,61814
manipur,2022,2,795001,25501
manipur,2022,2,795138,19715
manipur,2022,2,795133,19429
manipur,2022,2,795103,16787
manipur,2022,2,795002,14709
manipur,2022,2,795008,14659
manipur,2022,2,795148,13885
manipur,2022,2,795010,13673
manipur,2022,2,795149,13652
manipur,2022,3,795004,65086
manipur,2022,3,795001,26851
manipur,2022,3,795138,20753
manipur,2022,3,795133,20419
manipur,2022,3,795103,17684
manipur,2022,3,795002,15491
manipur,2022,3,795008,15410
manipur,2022,3,795148,14636
manipur,2022,3,795149,14379
manipur,2022,3,795010,14377
manipur,2022,4,795004,68237
manipur,2022,4,795001,28149
manipur,2022,4,795138,21736
manipur,2022,4,795133,21231
manipur,2022,4,795103,18448
manipur,2022,4,795002,16213
manipur,2022,4,795008,16111
manipur,2022,4,795148,15321
manipur,2022,4,795149,15025
manipur,2022,4,795010,15009
meghalaya,2018,1,793001,2493
meghalaya,2018,1,793002,1386
meghalaya,2018,1,794001,1033
meghalaya,2018,1,793210,999
meghalaya,2018,1,793011,943
meghalaya,2018,1,793101,908
meghalaya,2018,1,794105,855
meghalaya,2018,1,794101,752
meghalaya,2018,1,793007,646
meghalaya,2018,1,793004,613
meghalaya,2018,2,793001,3410
meghalaya,2018,2,793002,1857
meghalaya,2018,2,793210,1430
meghalaya,2018,2,794001,1415
meghalaya,2018,2,793101,1379
meghalaya,2018,2,793011,1320
meghalaya,2018,2,794105,1233
meghalaya,2018,2,794101,1144
meghalaya,2018,2,793007,895
meghalaya,2018,2,793004,878
meghalaya,2018,3,793001,4591
meghalaya,2018,3,793002,2453
meghalaya,2018,3,794001,2006
meghalaya,2018,3,793210,1964
meghalaya,2018,3,793101,1851
meghalaya,2018,3,793011,1798
meghalaya,2018,3,794105,1690
meghalaya,2018,3,794101,1597
meghalaya,2018,3,794104,1242
meghalaya,2018,3,793007,1209
meghalaya,2018,4,793001,5880
meghalaya,2018,4,793002,3195
meghalaya,2018,4,794001,2785
meghalaya,2018,4,793101,2480
meghalaya,2018,4,793210,2438
meghalaya,2018,4,793011,2340
meghalaya,2018,4,794105,2307
meghalaya,2018,4,794101,2184
meghalaya,2018,4,794104,1774
meghalaya,2018,4,793004,1600
meghalaya,2019,1,793001,7108
meghalaya,2019,1,793002,4005
meghalaya,2019,1,794001,3368
meghalaya,2019,1,793101,3084
meghalaya,2019,1,793210,2994
meghalaya,2019,1,793011,2947
meghalaya,2019,1,794105,2884
meghalaya,2019,1,794101,2675
meghalaya,2019,1,794104,2322
meghalaya,2019,1,793007,1970
meghalaya,2019,2,793001,8597
meghalaya,2019,2,793002,4984
meghalaya,2019,2,794001,4119
meghalaya,2019,2,793101,3703
meghalaya,2019,2,793210,3445
meghalaya,2019,2,794105,3435
meghalaya,2019,2,793011,3426
meghalaya,2019,2,794101,3166
meghalaya,2019,2,794104,2826
meghalaya,2019,2,793007,2315
meghalaya,2019,3,793001,10069
meghalaya,2019,3,793002,5866
meghalaya,2019,3,794001,4860
meghalaya,2019,3,793101,4254
meghalaya,2019,3,793011,4074
meghalaya,2019,3,794105,4031
meghalaya,2019,3,793210,3890
meghalaya,2019,3,794101,3736
meghalaya,2019,3,794104,3358
meghalaya,2019,3,793007,2747
meghalaya,2019,4,793001,11243
meghalaya,2019,4,793002,6629
meghalaya,2019,4,794001,5473
meghalaya,2019,4,793101,4803
meghalaya,2019,4,794105,4678
meghalaya,2019,4,793011,4575
meghalaya,2019,4,793210,4376
meghalaya,2019,4,794101,4209
meghalaya,2019,4,794104,3989
meghalaya,2019,4,793007,3067
meghalaya,2020,1,793001,12683
meghalaya,2020,1,793002,7456
meghalaya,2020,1,794001,6105
meghalaya,2020,1,793101,5466
meghalaya,2020,1,794105,5314
meghalaya,2020,1,793011,5248
meghalaya,2020,1,793210,4873
meghalaya,2020,1,794101,4682
meghalaya,2020,1,794104,4673
meghalaya,2020,1,793007,3524
meghalaya,2020,2,793001,14552
meghalaya,2020,2,793002,8623
meghalaya,2020,2,794001,7198
meghalaya,2020,2,794105,6521
meghalaya,2020,2,793011,6232
meghalaya,2020,2,793101,6219
meghalaya,2020,2,794104,6083
meghalaya,2020,2,794101,5464
meghalaya,2020,2,793210,5434
meghalaya,2020,2,793007,4166
meghalaya,2020,3,793001,16464
meghalaya,2020,3,793002,9658
meghalaya,2020,3,794001,8252
meghalaya,2020,3,794105,7516
meghalaya,2020,3,793011,7165
meghalaya,2020,3,794104,7151
meghalaya,2020,3,793101,6925
meghalaya,2020,3,794101,6212
meghalaya,2020,3,793210,6014
meghalaya,2020,3,793150,4865
meghalaya,2020,4,793001,18247
meghalaya,2020,4,793002,10753
meghalaya,2020,4,794001,9064
meghalaya,2020,4,794105,8293
meghalaya,2020,4,794104,8140
meghalaya,2020,4,793011,8005
meghalaya,2020,4,793101,7641
meghalaya,2020,4,794101,6857
meghalaya,2020,4,793210,6558
meghalaya,2020,4,793150,5486
meghalaya,2021,1,793001,19753
meghalaya,2021,1,793002,11566
meghalaya,2021,1,794001,9727
meghalaya,2021,1,794105,9011
meghalaya,2021,1,794104,8869
meghalaya,2021,1,793011,8646
meghalaya,2021,1,793101,8317
meghalaya,2021,1,794101,7337
meghalaya,2021,1,793210,7113
meghalaya,2021,1,793150,5969
meghalaya,2021,2,793001,21124
meghalaya,2021,2,793002,12348
meghalaya,2021,2,794001,10389
meghalaya,2021,2,794105,9742
meghalaya,2021,2,794104,9602
meghalaya,2021,2,793011,9244
meghalaya,2021,2,793101,8921
meghalaya,2021,2,794101,7866
meghalaya,2021,2,793210,7644
meghalaya,2021,2,793150,6477
meghalaya,2021,3,793001,22612
meghalaya,2021,3,793002,13223
meghalaya,2021,3,794001,11130
meghalaya,2021,3,794105,10597
meghalaya,2021,3,794104,10547
meghalaya,2021,3,793011,9914
meghalaya,2021,3,793101,9665
meghalaya,2021,3,794101,8448
meghalaya,2021,3,793210,8257
meghalaya,2021,3,793150,7068
meghalaya,2021,4,793001,24127
meghalaya,2021,4,793002,14142
meghalaya,2021,4,794001,11874
meghalaya,2021,4,794105,11487
meghalaya,2021,4,794104,11446
meghalaya,2021,4,793011,10570
meghalaya,2021,4,793101,10353
meghalaya,2021,4,794101,9032
meghalaya,2021,4,793210,8857
meghalaya,2021,4,793150,7635
meghalaya,2022,1,793001,25549
meghalaya,2022,1,793002,14982
meghalaya,2022,1,794001,12581
meghalaya,2022,1,794104,12299
meghalaya,2022,1,794105,12278
meghalaya,2022,1,793011,11198
meghalaya,2022,1,793101,11049
meghalaya,2022,1,794101,9581
meghalaya,2022,1,793210,9469
meghalaya,2022,1,793150,8140
meghalaya,2022,2,793001,26896
meghalaya,2022,2,793002,15794
meghalaya,2022,2,794001,13275
meghalaya,2022,2,794104,13038
meghalaya,2022,2,794105,13006
meghalaya,2022,2,793011,11798
meghalaya,2022,2,793101,11696
meghalaya,2022,2,794101,10115
meghalaya,2022,2,793210,10028
meghalaya,2022,2,793150,8576
meghalaya,2022,3,793001,28296
meghalaya,2022,3,793002,16624
meghalaya,2022,3,794001,13969
meghalaya,2022,3,794104,13803
meghalaya,2022,3,794105,13711
meghalaya,2022,3,793011,12419
meghalaya,2022,3,793101,12305
meghalaya,2022,3,794101,10631
meghalaya,2022,3,793210,10565
meghalaya,2022,3,793150,8991
meghalaya,2022,4,793001,29682
meghalaya,2022,4,793002,17452
meghalaya,2022,4,794001,14596
meghalaya,2022,4,794104,14408
meghalaya,2022,4,794105,14338
meghalaya,2022,4,793011,13052
meghalaya,2022,4,793101,12917
meghalaya,2022,4,794101,11082
meghalaya,2022,4,793210,11069
meghalaya,2022,4,793150,9332
mizoram,2018,1,796005,1339
mizoram,2018,1,796009,1181
mizoram,2018,1,796012,662
mizoram,2018,1,796701,515
mizoram,2018,1,796017,393
mizoram,2018,1,796014,301
mizoram,2018,1,796008,296
mizoram,2018,1,796321,280
mizoram,2018,1,796081,221
mizoram,2018,1,796181,211
mizoram,2018,2,796005,1779
mizoram,2018,2,796009,1576
mizoram,2018,2,796012,856
mizoram,2018,2,796701,710
mizoram,2018,2,796017,615
mizoram,2018,2,796008,454
mizoram,2018,2,796014,413
mizoram,2018,2,796321,375
mizoram,2018,2,796081,315
mizoram,2018,2,796181,315
mizoram,2018,3,796005,2357
mizoram,2018,3,796009,2149
mizoram,2018,3,796012,1105
mizoram,2018,3,796701,992
mizoram,2018,3,796017,910
mizoram,2018,3,796008,637
mizoram,2018,3,796014,582
mizoram,2018,3,796321,523
mizoram,2018,3,796081,480
mizoram,2018,3,796181,467
mizoram,2018,4,796005,3120
mizoram,2018,4,796009,2834
mizoram,2018,4,796012,1421
mizoram,2018,4,796701,1379
mizoram,2018,4,796017,1233
mizoram,2018,4,796008,874
mizoram,2018,4,796014,718
mizoram,2018,4,796321,694
mizoram,2018,4,796081,651
mizoram,2018,4,796181,627
mizoram,2019,1,796005,3769
mizoram,2019,1,796009,3457
mizoram,2019,1,796012,1670
mizoram,2019,1,796701,1651
mizoram,2019,1,796017,1477
mizoram,2019,1,796008,1074
mizoram,2019,1,796014,864
mizoram,2019,1,796081,807
mizoram,2019,1,796321,803
mizoram,2019,1,796181,752
mizoram,2019,2,796005,4439
mizoram,2019,2,796009,4143
mizoram,2019,2,796701,2033
mizoram,2019,2,796012,1919
mizoram,2019,2,796017,1781
mizoram,2019,2,796008,1267
mizoram,2019,2,796014,1001
mizoram,2019,2,796081,972
mizoram,2019,2,796321,948
mizoram,2019,2,796181,925
mizoram,2019,3,796005,5357
mizoram,2019,3,796009,5022
mizoram,2019,3,796701,2408
mizoram,2019,3,796012,2285
mizoram,2019,3,796017,2046
mizoram,2019,3,796008,1521
mizoram,2019,3,796081,1182
mizoram,2019,3,796772,1173
mizoram,2019,3,796014,1168
mizoram,2019,3,796321,1137
mizoram,2019,4,796005,6157
mizoram,2019,4,796009,5779
mizoram,2019,4,796701,2825
mizoram,2019,4,796012,2628
mizoram,2019,4,796017,2308
mizoram,2019,4,796008,1752
mizoram,2019,4,796772,1401
mizoram,2019,4,796081,1369
mizoram,2019,4,796014,1358
mizoram,2019,4,796321,1339
mizoram,2020,1,796005,7161
mizoram,2020,1,796009,6674
mizoram,2020,1,796701,3352
mizoram,2020,1,796012,3014
mizoram,2020,1,796017,2613
mizoram,2020,1,796008,2034
mizoram,2020,1,796772,1698
mizoram,2020,1,796081,1622
mizoram,2020,1,796014,1591
mizoram,2020,1,796321,1576
mizoram,2020,2,796005,8374
mizoram,2020,2,796009,7831
mizoram,2020,2,796701,3962
mizoram,2020,2,796012,3500
mizoram,2020,2,796017,3053
mizoram,2020,2,796008,2433
mizoram,2020,2,796772,2068
mizoram,2020,2,796081,1939
mizoram,2020,2,796321,1916
mizoram,2020,2,796014,1830
mizoram,2020,3,796005,10284
mizoram,2020,3,796009,9358
mizoram,2020,3,796701,4775
mizoram,2020,3,796012,4268
mizoram,2020,3,796017,3702
mizoram,2020,3,796008,3104
mizoram,2020,3,796772,2679
mizoram,2020,3,796081,2414
mizoram,2020,3,796321,2410
mizoram,2020,3,796014,2245
mizoram,2020,4,796005,11766
mizoram,2020,4,796009,10691
mizoram,2020,4,796701,5485
mizoram,2020,4,796012,4956
mizoram,2020,4,796017,4253
mizoram,2020,4,796008,3552
mizoram,2020,4,796772,3113
mizoram,2020,4,796321,2781
mizoram,2020,4,796081,2745
mizoram,2020,4,796014,2507
mizoram,2021,1,796005,12750
mizoram,2021,1,796009,11596
mizoram,2021,1,796701,5955
mizoram,2021,1,796012,5408
mizoram,2021,1,796017,4636
mizoram,2021,1,796008,3862
mizoram,2021,1,796772,3400
mizoram,2021,1,796321,3045
mizoram,2021,1,796081,2988
mizoram,2021,1,796014,2744
mizoram,2021,2,796005,13677
mizoram,2021,2,796009,12453
mizoram,2021,2,796701,6414
mizoram,2021,2,796012,5816
mizoram,2021,2,796017,4992
mizoram,2021,2,796008,4149
mizoram,2021,2,796772,3654
mizoram,2021,2,796321,3287
mizoram,2021,2,796081,3224
mizoram,2021,2,796014,2970
mizoram,2021,3,796005,14719
mizoram,2021,3,796009,13381
mizoram,2021,3,796701,6966
mizoram,2021,3,796012,6245
mizoram,2021,3,796017,5386
mizoram,2021,3,796008,4446
mizoram,2021,3,796772,3960
mizoram,2021,3,796321,3608
mizoram,2021,3,796081,3500
mizoram,2021,3,796014,3214
mizoram,2021,4,796005,15729
mizoram,2021,4,796009,14302
mizoram,2021,4,796701,7499
mizoram,2021,4,796012,6671
mizoram,2021,4,796017,5769
mizoram,2021,4,796008,4757
mizoram,2021,4,796772,4219
mizoram,2021,4,796321,3902
mizoram,2021,4,796081,3795
mizoram,2021,4,796014,3448
mizoram,2022,1,796005,16682
mizoram,2022,1,796009,15199
mizoram,2022,1,796701,7976
mizoram,2022,1,796012,7071
mizoram,2022,1,796017,6110
mizoram,2022,1,796008,5037
mizoram,2022,1,796772,4513
mizoram,2022,1,796321,4156
mizoram,2022,1,796081,4020
mizoram,2022,1,796014,3670
mizoram,2022,2,796005,17564
mizoram,2022,2,796009,16002
mizoram,2022,2,796701,8395
mizoram,2022,2,796012,7437
mizoram,2022,2,796017,6465
mizoram,2022,2,796008,5303
mizoram,2022,2,796772,4791
mizoram,2022,2,796321,4381
mizoram,2022,2,796081,4275
mizoram,2022,2,796014,3864
mizoram,2022,3,796005,18512
mizoram,2022,3,796009,16866
mizoram,2022,3,796701,8842
mizoram,2022,3,796012,7826
mizoram,2022,3,796017,6808
mizoram,2022,3,796008,5612
mizoram,2022,3,796772,5092
mizoram,2022,3,796321,4603
mizoram,2022,3,796081,4485
mizoram,2022,3,796014,4068
mizoram,2022,4,796005,19398
mizoram,2022,4,796009,17652
mizoram,2022,4,796701,9232
mizoram,2022,4,796012,8201
mizoram,2022,4,796017,7121
mizoram,2022,4,796008,5882
mizoram,2022,4,796772,5348
mizoram,2022,4,796321,4764
mizoram,2022,4,796081,4657
mizoram,2022,4,796014,4239
nagaland,2018,1,797112,3362
nagaland,2018,1,797001,1100
nagaland,2018,1,797115,1034
nagaland,2018,1,797113,968
nagaland,2018,1,797103,798
nagaland,2018,1,797120,780
nagaland,2018,1,797117,764
nagaland,2018,1,798601,709
nagaland,2018,1,797118,520
nagaland,2018,1,797116,514
nagaland,2018,2,797112,4838
nagaland,2018,2,797001,1576
nagaland,2018,2,797115,1567
nagaland,2018,2,797113,1440
nagaland,2018,2,797103,1245
nagaland,2018,2,798601,1112
nagaland,2018,2,797120,1068
nagaland,2018,2,797117,1057
nagaland,2018,2,797118,800
nagaland,2018,2,797116,709
nagaland,2018,3,797112,6815
nagaland,2018,3,797115,2224
nagaland,2018,3,797001,2219
nagaland,2018,3,797113,1964
nagaland,2018,3,797103,1872
nagaland,2018,3,797120,1518
nagaland,2018,3,798601,1503
nagaland,2018,3,797117,1384
nagaland,2018,3,797118,1142
nagaland,2018,3,797116,1036
nagaland,2018,4,797112,8894
nagaland,2018,4,797115,3022
nagaland,2018,4,797001,2978
nagaland,2018,4,797113,2589
nagaland,2018,4,797103,2549
nagaland,2018,4,797120,2071
nagaland,2018,4,798601,1972
nagaland,2018,4,797117,1752
nagaland,2018,4,797118,1604
nagaland,2018,4,797116,1410
nagaland,2019,1,797112,10884
nagaland,2019,1,797115,3844
nagaland,2019,1,797001,3735
nagaland,2019,1,797103,3254
nagaland,2019,1,797113,3218
nagaland,2019,1,797120,2536
nagaland,2019,1,798601,2461
nagaland,2019,1,797117,2159
nagaland,2019,1,797118,1945
nagaland,2019,1,797116,1802
nagaland,2019,2,797112,13452
nagaland,2019,2,797115,4763
nagaland,2019,2,797001,4588
nagaland,2019,2,797103,4080
nagaland,2019,2,797113,3926
nagaland,2019,2,797120,3113
nagaland,2019,2,798601,3021
nagaland,2019,2,797117,2542
nagaland,2019,2,797118,2346
nagaland,2019,2,797116,2197
nagaland,2019,3,797112,15905
nagaland,2019,3,797115,5760
nagaland,2019,3,797001,5505
nagaland,2019,3,797103,4831
nagaland,2019,3,797113,4659
nagaland,2019,3,797120,3738
nagaland,2019,3,798601,3609
nagaland,2019,3,797117,2952
nagaland,2019,3,797118,2805
nagaland,2019,3,797116,2641
nagaland,2019,4,797112,17953
nagaland,2019,4,797115,6785
nagaland,2019,4,797001,6391
nagaland,2019,4,797103,5601
nagaland,2019,4,797113,5313
nagaland,2019,4,797120,4367
nagaland,2019,4,798601,4286
nagaland,2019,4,797117,3359
nagaland,2019,4,797118,3231
nagaland,2019,4,797116,3045
nagaland,2020,1,797112,20343
nagaland,2020,1,797115,7928
nagaland,2020,1,797001,7238
nagaland,2020,1,797103,6476
nagaland,2020,1,797113,6010
nagaland,2020,1,798601,4927
nagaland,2020,1,797120,4924
nagaland,2020,1,797117,3793
nagaland,2020,1,797118,3712
nagaland,2020,1,797111,3534
nagaland,2020,2,797112,23618
nagaland,2020,2,797115,9616
nagaland,2020,2,797001,8487
nagaland,2020,2,797103,7784
nagaland,2020,2,797113,7106
nagaland,2020,2,798601,6168
